MSE_change_made;iteration;MSE;dMSE/dC;MSE_change;a_multiplier_used;a;C;log_iteration;log_MSE;log_dMSE/dC;log_MSE_change;log_a
True;105000;0.0009966659419317647;-0.020327500760886262,0.022329275634011388,-0.1583361601233905,0.280066797616147,-1.3865350452514131,3.8428527473015266;0.042029596446071654;1;1e-05;-0.7317196136854567,0.14328907953785425,-0.45131286711070606,-0.10960682261744496,0.04192396560009509,0.9338376684661702;5.021189299069938;-3.0014503821963867;-1.6919160140072105,-1.6511253652964226,-0.800419891526178,-0.5527383744566677,0.14193085102672476,0.5846537432310327;-1.3764447799228434;-5.0
True;105000;0.0009966659419317647;-0.014092817536728103,-0.0012165026215509745,-0.04638411905430626,0.09730468966947513,-0.3863001460664762,1.3689786459117568;0.0716174299814961;1;1e-05;-0.7317194727572813,0.14328909170288046,-0.4513124032695155,-0.10960779566434166,0.04192782860155576,0.9338239786797111;5.021189299069938;-3.0014503821963867;-1.851002170955517,-2.9148869508318924,-1.3336306872822414,-1.0118662280924482,-0.41307512764122,0.136396673820608;-1.1449812678658784;-5.0
True;105000;0.0009966659419317647;0.001193017556418553,0.03776210032279802,0.11901683919411507,-0.1426735322653613,5.006815114849448,-13.218574666629225;0.08284187173595452;1;1e-05;-0.7317194846874568,0.14328871408187724,-0.45131359343790745,-0.10960636892901901,0.04187776045040726,0.9339561644263774;5.021189299069938;-3.0014503821963867;-2.9233531652151594,-1.4229438583031568,-0.9243915877528084,-0.8456565865016831,0.6995615546337485,1.1211846285391702;-1.0817500971830591;-5.0
True;105000;0.0009966659419317647;0.0216704570112722,-0.1110829738556384,0.34019266302495094,-1.639466140034902,6.38936902443517,-28.830729646148228;0.0740276935317387;1;1e-05;-0.7317197013920269,0.1432898249116158,-0.4513169953645377,-0.10958997426761866,0.04181386676016291,0.9342444717228389;5.021189299069938;-3.0014503821963867;-1.6641319296870667,-0.9543525020600092,-0.468275057102457,0.21470245159528828,0.8054579719711839,1.4598556336225497;-1.1306057816463417;-5.0
True;105000;0.0009966659419317647;0.026981829718294447,0.07430471894392401,0.2397437823668454,0.4528676653671678,1.8431574828770414,2.0402114666429454;0.10186701120688663;1;1e-05;-0.7317199712103241,0.14328908186442635,-0.45131939280236133,-0.10959450294427232,0.04179543518533414,0.9342240696081724;5.021189299069938;-3.0014503821963867;-1.568928602862233,-1.1289836041905925,-0.6202526472179223,-0.34402868672248743,0.26556244375003196,0.3096751841104362;-0.9919664359187921;-5.0
True;105000;0.0009966659419317647;-0.0204306118271684,-0.012328112618171723,-0.612702859046779,-0.17883922973574115,-13.393716054357501,0.7183159817812218;0.12537313142374498;1;1e-05;-0.7317197669042058,0.14328920514555252,-0.45131326577377084,-0.10959271455197496,0.041929372345877715,0.9342168864483545;5.021189299069938;-3.0014503821963867;-1.6897186275337555,-1.9091034069610238,-0.21275009312105303,-0.7475372093152876,1.126901087691632,-0.1436844708600572;-0.9017955267005702;-5.0
True;105000;0.0009966659419317647;-0.028922173228768677,-0.0050662436474788524,-0.3598536562316132,-0.2568590112964523,-5.517220090436307,-10.4191292505071;0.06521218310366021;1;1e-05;-0.7317194776824735,0.14328925580798899,-0.4513096672372085,-0.10959014596186199,0.04198454454678208,0.9343210777408596;5.021189299069938;-3.0014503821963867;-1.5387690770136886,-2.29531392780818,-0.443874080379163,-0.5903051934682628,0.7417203089813913,1.0178314255372727;-1.1856712607033981;-5.0
True;105000;0.0009966659419317647;-0.038510783279284394,-0.06688316580895728,-0.3747647313680657,0.20554058670556152,-5.727241194427575,16.839358748634627;0.15475143611737696;1;1e-05;-0.7317190925746406,0.14328992463964707,-0.4513059195898948,-0.10959220136772904,0.04204181695872635,0.9341526841533733;5.021189299069938;-3.0014503821963867;-1.4144176480765278,-1.1746831784395366,-0.4262412867622239,-0.6871024081341475,0.7579454731785022,1.2263255493232517;-0.8103653119688579;-5.0
True;105000;0.0009966659419317647;-0.004637647984906259,-0.0035165876186071766,-0.35080689141086935,-0.4598170662970327,-9.583056613331928,-15.441031666967083;0.07509819166200225;1;1e-05;-0.7317190461981607,0.14328995980552325,-0.4513024115209807,-0.10958760319706608,0.04213764752485967,0.9343070944700429;5.021189299069938;-3.0014503821963867;-2.333702219047456,-2.4538785573196624,-0.45493188374295285,-0.3374149137516459,0.9815040538150561,1.1886763136359133;-1.1243705205280454;-5.0
True;105000;0.0009966659419317647;-0.023196506069551055,0.017499460218198714,-0.08138888008064314,0.07639894805289359,-0.6053817126478551,-0.13452858640731624;0.060077191034098996;1;1e-05;-0.7317188142331,0.14328978481092108,-0.4513015976321799,-0.1095883671865466,0.042143701341986146,0.9343084397559069;5.021189299069938;-3.0014503821963867;-1.6345774249791765,-1.7569753471921727,-1.0894349274143444,-1.1169126212406557,-0.21797070233564214,-0.8711854212391299;-1.2212903813785456;-5.0
True;105000;0.0009966659419317647;-0.01920465814085201,0.014293738919870487,0.05730044220091511,-0.012373854040179424,2.5700154353559173,-2.8797616521337397;0.14478943862594765;1;1e-05;-0.7317186221865186,0.14328964187353188,-0.45130217063660194,-0.1095882434480062,0.042118001187632585,0.9343372373724282;5.021189299069938;-3.0014503821963867;-1.7165934192388714,-1.8448541547026767,-1.2418420264675787,-1.9074950111476423,0.4099357316852909,0.4593565442013543;-0.8392631157200438;-5.0
True;105000;0.0009966659419317647;0.011355490961112697,-0.005687013518838755,0.15527904328880038,0.4124152313057969,2.5245212900994516,9.210237306604988;0.08846701288622792;1;1e-05;-0.7317187357414282,0.14328969874366707,-0.45130372342703484,-0.10959236760031926,0.04209275597473159,0.9342451349993622;5.021189299069938;-3.0014503821963867;-1.9447940840692899,-2.245115739366947,-0.8088871534032764,-0.384665303742769,0.4021790375919024,0.9642708201665932;-1.0532186365572884;-5.0
True;105000;0.0009966659419317647;0.04550376275174636,0.045869938744592026,0.22278462627592824,0.6200659660875258,2.166784686992256,7.322977158110504;0.12534061254183199;1;1e-05;-0.7317191907790557,0.14328924004427962,-0.4513059512732976,-0.10959856825998014,0.042071088127861665,0.9341719052277812;5.021189299069938;-3.0014503821963867;-1.3419526896120322,-1.3384718398310311,-0.6521147818730667,-0.20756210536651024,0.33581575769868727,0.8646876794841082;-0.9019081872259032;-5.0
True;105000;0.0009966659419317647;-0.014711143981459743,-0.034546534597450655,-0.20878581074675867,-0.19869423173129788,-2.2901448433688705,-2.261087455931329;0.08408625610305452;1;1e-05;-0.7317190436676159,0.1432895855096256,-0.45130386341519013,-0.10959658131766283,0.04209398957629536,0.9341945161023405;5.021189299069938;-3.0014503821963867;-1.832353553953803,-1.4615955106830283,-0.6802990196725448,-0.7018147406588318,0.35986295076196323,0.35431736061773317;-1.0752749838261648;-5.0
True;105000;0.0009966659419317647;0.004147744620824156,-0.061972154480643145,0.004147554112885956,-0.8832621569849913,1.0197426162932952,-14.091080520402368;0.05911393964626333;1;1e-05;-0.7317190851450621,0.1432902052311704,-0.45130390489073124,-0.10958774869609297,0.04208379215013242,0.9343354269075446;5.021189299069938;-3.0014503821963867;-2.3821879912369943,-1.207803405209206,-2.382207939052978,-0.05391037633844509,0.008490569380466023,1.1489442965909757;-1.2283100961473417;-5.0
True;105000;0.0009966659419317647;-0.022404976289839156,0.11284940179759641,-0.10661876098172797,1.9440375149161258,-1.4939058699131522,37.37837487359978;0.0751259411454267;1;1e-05;-0.7317188610952993,0.1432890767371524,-0.45130283870312143,-0.10960718907124213,0.04209873120883156,0.9339616431588086;5.021189299069938;-3.0014503821963867;-1.6496555113446656,-0.9475007387279251,-0.9721663687246277,0.28870464143586255,0.17432323371419298,1.5726204153207504;-1.1242100743009478;-5.0
True;105000;0.0009966659419317647;-0.016868479566584334,-0.0020759549855022064,0.013001360806957565,-0.3547779563835544,0.23466936156830137,-5.345872669240674;0.08010402324198908;1;1e-05;-0.7317186924105036,0.14328909749670227,-0.4513029687167295,-0.1096036412916783,0.04209638451521587,0.934015101885501;5.021189299069938;-3.0014503821963867;-1.7729240605999843,-2.682782067856311,-1.8860111892298517,-0.450043372263064,-0.6295436081875404,0.7280186102931864;-1.0963456708331665;-5.0
True;105000;0.0009966659419317647;0.007622977052230457,0.0463143079188535,0.06894674562346398,0.6367302361882905,0.3570218952541947,8.798224815291379;0.062106462766356854;1;1e-05;-0.7317187686402741,0.14328863435362307,-0.4513036581841857,-0.10961000859404017,0.042092814296263326,0.9339271196373481;5.021189299069938;-3.0014503821963867;-2.1178753876030085,-1.3342848212869778,-1.1614862282717031,-0.19604452645476972,-0.4473051488836345,0.9443950550258257;-1.2068632050129948;-5.0
True;105000;0.0009966659419317647;0.0031747384934340257,0.05051039237157734,0.18298154166979155,0.7502864334867734,2.7383272394885005,11.111497346162068;0.032371494066917174;1;1e-05;-0.731718800387659,0.14328812924969936,-0.4513054879996024,-0.10961751145837505,0.04206543102386844,0.9338160046638865;5.021189299069938;-3.0014503821963867;-2.498292042194346,-1.2966192578161195,-0.7375927176754026,-0.12477290629553721,0.4374853465780903,1.0457725868759153;-1.4898372558015138;-5.0
True;105000;0.0009966659419317647;-0.01336369859886508,-0.05076876676854077,-0.3237664175263595,-1.0459795437276824,-5.721206743658351,-23.81429413191204;0.054621032778303304;1;1e-05;-0.731718666750673,0.14328863693736704,-0.45130225033542715,-0.10960705166293777,0.04212264309130503,0.9340541476052056;5.021189299069938;-3.0014503821963867;-1.874073327880197,-1.2944033859773645,-0.4897682001760924,0.019523191096207513,0.7574876418764304,1.3768377133236231;-1.2626400924482497;-5.0
True;105000;0.0009966659419317647;-0.005647653006620107,0.015109075386880113,-0.14582329690593093,0.0012432231032163089,-2.4875382586192543,-0.36540610152500314;0.03455475843622513;1;1e-05;-0.7317186102741429,0.14328848584661316,-0.4513007921024581,-0.10960706409516881,0.04214751847389122,0.9340578016662208;5.021189299069938;-3.0014503821963867;-2.2481319943109788,-1.8207621118795285,-0.8361730870644174,-2.905450927833599,0.3957697689672917,-0.43722420510467325;-1.461492138729773;-5.0
True;105000;0.0009966659419317647;0.03202823647325631,0.043325828915201044,0.5240919092723374,0.14197532937660448,9.30358954458134,-5.586638126222217;0.1109585278033596;1;1e-05;-0.7317189305565076,0.143288052588324,-0.4513060330215508,-0.10960848384846257,0.04205448257844541,0.934113668047483;5.021189299069938;-3.0014503821963867;-1.4944669736377285,-1.3632531195579798,-0.28059254471545725,-0.8477871150989785,0.9686505419551797,0.7471505409011114;-0.9548393141114004;-5.0
True;105000;0.0009966659419317647;-0.0037618532980800046,0.06026296705140325,0.08325844094950129,1.2122258635965752,4.157668606443582,31.578239483359813;0.10671809456712004;1;1e-05;-0.7317188929379747,0.14328744995865347,-0.4513068656059603,-0.10962060610709853,0.04201290589238097,0.9337978856526493;5.021189299069938;-3.0014503821963867;-2.424598144744336,-1.2199494896170275,-1.0795717257260602,0.0835835457170936,0.6188498702459267,1.4993879140201274;-0.9717619376101815;-5.0
True;105000;0.0009966659419317647;0.0385494060394368,-0.028261194205892775,0.24197513085925454,0.1728101030931556,0.8165371970349281,8.493378653801644;0.10461889874766446;1;1e-05;-0.731719278432035,0.14328773257059554,-0.4513092853572689,-0.10962233420812946,0.04200474052041062,0.9337129518661113;5.021189299069938;-3.0014503821963867;-1.4139823090730061,-1.5488094905387142,-0.6162292666046595,-0.7624308707150865,-0.08802402636019531,0.9290804863349524;-0.98038985580858;-5.0
True;105000;0.0009966659419317647;0.008119656090004026,0.05458444980997415,0.053078942796289365,0.598426171655409,0.6858800813805677,9.327104496593861;0.061434426949912774;1;1e-05;-0.7317193596285959,0.14328718672609744,-0.45130981614669685,-0.10962831846984601,0.04199788171959682,0.9336196808211453;5.021189299069938;-3.0014503821963867;-2.090462365017018,-1.2629310628554993,-1.2750777358134462,-0.22298942123153428,-0.16375180928922486,0.9697468424259689;-1.2115881883977397;-5.0
True;105000;0.0009966659419317647;0.02375530952757337,-0.022754208835037613,0.31590089413472305,0.18378181060439958,6.22204970908065,7.69970818940882;0.1024342825639393;1;1e-05;-0.7317195971816912,0.14328741426818578,-0.4513129751556382,-0.10963015628795206,0.04193566122250601,0.9335426837392512;5.021189299069938;-3.0014503821963867;-1.6242393064259446,-1.642938260335608,-0.5004491448538674,-0.7356974741525513,0.7939334764437213,0.8864742661944328;-0.989554669955922;-5.0
True;105000;0.0009966659419317647;-0.010365320330189607,-0.10443862140964903,-0.33717813067880775,-1.6523718223747719,-5.777787990620948,-35.4202322849575;0.13643031769998362;1;1e-05;-0.7317194935284879,0.14328845865439988,-0.4513096033743314,-0.10961363256972831,0.041993439102412225,0.9338968860621008;5.021189299069938;-3.0014503821963867;-1.984417271912227,-0.9811388695006992,-0.47214060140649045,0.21810778041524193,0.761761601856967,1.5492514049552555;-0.8650891095422466;-5.0
True;105000;0.0009966659419317647;-0.01936294415802145,0.019172538223530437,-0.1397883763980575,-0.126415321002286,-1.273151150098331,-4.600161184675168;0.05491394612103565;1;1e-05;-0.7317192998990463,0.14328826692901764,-0.45130820549056744,-0.10961236841651828,0.04200617061391321,0.9339428876739475;5.021189299069938;-3.0014503821963867;-1.7130286070292298,-1.7173203877217522,-0.8545289392917292,-0.8982002882092832,0.10487996669909272,0.6627730491573541;-1.2603173467292847;-5.0
True;105000;0.0009966659419317647;0.002718785240967716,-0.0320478729136212,-0.04033087807525698,-0.8172181126103573,-0.7244308490326618,-15.259640016045305;0.055063491687469164;1;1e-05;-0.7317193270868987,0.14328858740774678,-0.4513078021817867,-0.10960419623539218,0.042013414922403534,0.9340954840741079;5.021189299069938;-3.0014503821963867;-2.5656250963280005,-1.4942007902491532,-1.3943623225228174,-0.0876620163426271,-0.14000306404628227,1.183544288475405;-1.259136252577274;-5.0
True;105000;0.0009966659419317647;0.017738543108418405,0.042855480544236525,-0.11627309963559342,0.49988999481065616,-2.162569006576212,8.891762128086985;0.08631440129589592;1;1e-05;-0.7317195044723298,0.14328815885294133,-0.4513066394507903,-0.10960919513534029,0.04203504061246929,0.9340065664528271;5.021189299069938;-3.0014503821963867;-1.751082052258351,-1.3679936307321474,-0.9345207498557478,-0.30112555546986675,0.33496997449389576,0.9489878359611597;-1.0639167375229512;-5.0
True;105000;0.0009966659419317647;0.021248573326288007,-0.05538907216551575,-0.03846172862765892,-1.1404446700973412,-1.4596428544679025,-18.812297649089214;0.11050069600234813;1;1e-05;-0.731719716958063,0.14328871274366298,-0.451306254833504,-0.10959779068863931,0.04204963704101397,0.9341946894293179;5.021189299069938;-3.0014503821963867;-1.6726702240758171,-1.2565759097544102,-1.4149712006856106,0.05707421985878101,0.16424660557348228,1.2744418415568373;-0.9566349865125606;-5.0
True;105000;0.0009966659419317647;-0.011759580387343241,-0.021092147918496344,0.024263544760569068,-0.3698005320713128,1.4249365948834773,-6.7709903563044875;0.07846789607978735;1;1e-05;-0.7317195993622592,0.14328892366514215,-0.45130649746895163,-0.1095940926833186,0.042035387675065136,0.934262399332881;5.021189299069938;-3.0014503821963867;-1.929608174749051,-1.6758791916378675,-1.61504575097581,-0.432032468310786,0.1537955400604139,0.8306521952467335;-1.1053079917540705;-5.0
True;105000;0.0009966659419317647;-0.010219887094366947,0.03995248414250137,-0.03487820983878251,1.198756863475486,-1.4780434380909122,24.476234491571663;0.12645822311320368;1;1e-05;-0.7317194971633882,0.14328852414030072,-0.45130614868685326,-0.10960608025195336,0.04205016810944605,0.9340176369879652;5.021189299069938;-3.0014503821963867;-1.990553902103876,-1.398456212198804,-1.4574458137936572,0.07873110673638176,0.16968719768937193,1.3887446052497214;-0.8980529248282898;-5.0
True;105000;0.0009966659419317647;0.011643290481403275,0.029385206301637278,0.2886574794589541,1.2913193864960415,7.307485411271459,34.36712279239611;0.0999796137713601;1;1e-05;-0.731719613596293,0.1432882302882377,-0.45130903526164784,-0.10961899344581831,0.04197709325533333,0.9336739657600412;5.021189299069938;-3.0014503821963867;-1.9339242674551342,-1.5318712559331398,-0.5396171849324816,0.11103367111062748,0.8637679570009926,1.536143174625138;-1.0000885452918808;-5.0
